"時間軸（年次） コード","時間軸（年次） 補助コード","時間軸（年次）","男女 コード","男女 補助コード","男女","就業・通学 コード","就業・通学 補助コード","就業・通学","全国，都道府県（常住地） コード","全国，都道府県（常住地） 補助コード","全国，都道府県（常住地）","/全国［総数］，都道府県（従業地・通学地）","総数","北海道","青森県","岩手県","宮城県","秋田県","山形県","福島県","茨城県","栃木県","群馬県","埼玉県","千葉県","東京都","神奈川県","新潟県","富山県","石川県","福井県","山梨県","長野県","岐阜県","静岡県","愛知県","三重県","滋賀県","京都府","大阪府","兵庫県","奈良県","和歌山県","鳥取県","島根県","岡山県","広島県","山口県","徳島県","香川県","愛媛県","高知県","福岡県","佐賀県","長崎県","熊本県","大分県","宮崎県","鹿児島県","沖縄県","従業・通学市区町村「不詳・外国」","従業地・通学地「不詳」"
"2020000000","","2020年","1","","男","1","","うち15歳以上通勤者・通学者","29000","","奈良県","","313,466","19","3","5","18","4","5","14","15","9","11","29","28","457","70","13","17","23","54","3","10","42","32","306","3,208","1,189","11,379","91,302","3,478","188,405","1,034","9","13","58","61","12","25","25","18","4","41","1","6","7","11","5","6","10","4,561","7,411"
"2020000000","","2020年","1","","男","1","","うち15歳以上通勤者・通学者","30000","","和歌山県","","215,711","9","2","4","5","1","1","16","12","6","2","13","21","145","28","5","3","8","32","1","7","13","20","85","912","121","310","17,744","535","1,731","186,094","5","6","25","20","15","28","13","16","10","14","1","4","3","7","7","10","3","1,786","5,852"
"2020000000","","2020年","1","","男","1","","うち15歳以上通勤者・通学者","31000","","鳥取県","","137,367","5","1","1","2","-","-","4","3","1","2","3","10","62","23","2","-","5","9","1","3","4","10","17","14","10","33","217","464","1","3","126,406","4,817","668","209","16","7","8","16","5","13","-","2","1","3","1","1","2","817","3,465"
"2020000000","","2020年","1","","男","1","","うち15歳以上通勤者・通学者","32000","","島根県","","173,158","7","1","-","4","-","-","8","2","1","6","1","6","86","15","1","-","3","7","-","3","3","2","15","6","8","28","53","54","3","2","3,559","163,183","103","977","365","13","13","24","2","26","1","2","5","9","1","3","4","729","3,814"
"2020000000","","2020年","1","","男","1","","うち15歳以上通勤者・通学者","33000","","岡山県","","464,235","25","6","5","17","4","1","6","16","8","6","32","38","262","73","15","11","6","16","11","12","19","27","104","25","49","136","1,166","1,703","26","14","374","99","432,321","9,544","157","38","1,683","108","42","99","6","13","15","21","6","5","11","3,245","12,609"
"2020000000","","2020年","1","","男","1","","うち15歳以上通勤者・通学者","34000","","広島県","","725,611","28","7","4","22","5","3","31","24","6","9","49","56","548","129","11","6","11","27","10","13","31","40","127","36","45","111","532","341","14","17","186","902","8,420","680,056","4,801","35","139","999","37","335","25","32","38","27","12","13","18","5,775","21,468"
"2020000000","","2020年","1","","男","1","","うち15歳以上通勤者・通学者","35000","","山口県","","333,420","18","3","-","9","5","3","12","12","3","4","18","29","236","68","8","6","7","10","1","4","10","14","44","8","16","50","156","135","6","4","18","575","99","6,083","313,104","16","34","97","16","5,224","31","38","44","75","8","20","10","1,235","5,794"
"2020000000","","2020年","1","","男","1","","うち15歳以上通勤者・通学者","36000","","徳島県","","164,228","4","-","4","5","-","-","3","4","1","2","4","9","91","32","3","4","1","7","2","2","5","11","19","3","12","35","382","614","7","27","6","3","83","48","17","153,077","2,612","953","262","24","3","3","6","2","5","4","4","1,494","4,329"
"2020000000","","2020年","1","","男","1","","うち15歳以上通勤者・通学者","37000","","香川県","","234,291","13","3","1","11","-","-","6","15","1","2","14","24","153","34","8","3","10","21","3","5","5","12","37","12","19","68","539","287","9","11","4","10","1,264","168","26","1,158","220,672","2,052","179","39","3","7","10","17","3","2","6","1,568","5,777"
"2020000000","","2020年","1","","男","1","","うち15歳以上通勤者・通学者","38000","","愛媛県","","306,505","15","6","2","19","1","1","10","11","5","5","19","29","205","79","7","5","3","12","5","3","1","24","51","19","12","46","214","133","6","13","11","15","160","992","74","286","1,913","291,855","587","74","9","10","15","26","6","11","11","1,496","7,993"
"2020000000","","2020年","1","","男","1","","うち15歳以上通勤者・通学者","39000","","高知県","","150,604","10","2","1","26","1","-","2","6","2","1","11","67","129","27","2","2","2","12","2","8","5","13","26","10","13","29","147","82","12","6","3","7","63","60","19","277","358","704","142,608","21","3","2","6","11","2","33","5","1,075","4,691"
"2020000000","","2020年","1","","男","1","","うち15歳以上通勤者・通学者","40000","","福岡県","","1,197,405","83","8","21","49","5","4","36","61","12","25","79","146","1,214","263","24","23","29","34","8","16","28","130","291","58","40","129","560","220","23","23","18","49","146","527","4,024","33","67","98","19","1,105,014","21,715","1,098","6,564","5,359","263","491","176","12,703","35,399"
"2020000000","","2020年","1","","男","1","","うち15歳以上通勤者・通学者","41000","","佐賀県","","199,410","13","7","1","12","1","1","5","13","1","1","10","15","113","38","8","-","3","7","1","2","8","7","22","10","9","16","56","33","2","3","6","12","22","54","64","11","8","27","2","18,829","169,953","3,464","518","117","44","93","17","1,810","3,941"
"2020000000","","2020年","1","","男","1","","うち15歳以上通勤者・通学者","42000","","長崎県","","315,074","49","3","4","11","2","-","27","21","3","7","14","37","251","179","18","5","8","29","4","3","4","34","104","35","9","22","186","168","5","7","31","28","95","256","226","69","35","238","15","1,788","3,663","298,305","293","144","30","75","46","1,728","6,760"
"2020000000","","2020年","1","","男","1","","うち15歳以上通勤者・通学者","43000","","熊本県","","404,801","16","-","4","15","4","2","7","21","8","5","27","38","300","113","9","7","8","9","5","6","8","27","59","28","14","49","162","111","-","8","6","10","50","117","149","33","30","85","8","9,241","382","248","379,311","590","535","1,126","32","2,735","9,043"
"2020000000","","2020年","1","","男","1","","うち15歳以上通勤者・通学者","44000","","大分県","","270,848","13","1","2","6","2","-","5","9","6","2","17","21","139","56","3","3","6","8","2","5","4","17","30","28","5","24","76","60","5","4","7","6","48","91","134","21","25","100","8","6,002","118","76","518","257,411","232","54","14","1,009","4,415"
"2020000000","","2020年","1","","男","1","","うち15歳以上通勤者・通学者","45000","","宮崎県","","244,049","14","2","3","71","-","-","10","10","8","4","13","24","180","50","7","3","7","6","2","4","5","19","25","13","7","14","111","76","4","13","6","6","78","80","87","51","23","136","8","321","31","46","593","453","233,258","3,215","17","773","4,162"
"2020000000","","2020年","1","","男","1","","うち15歳以上通勤者・通学者","46000","","鹿児島県","","371,657","18","3","5","10","3","-","17","9","2","7","18","30","228","90","6","1","2","8","-","6","8","31","65","14","15","22","85","60","3","8","4","4","43","72","50","24","11","77","11","464","43","55","1,353","67","3,258","357,704","46","1,162","6,435"
"2020000000","","2020年","1","","男","1","","うち15歳以上通勤者・通学者","47000","","沖縄県","","316,194","15","6","3","9","2","4","11","11","5","5","29","37","267","87","5","2","7","9","3","8","16","16","61","19","10","12","60","32","5","2","3","2","15","24","17","7","2","17","3","113","6","17","19","17","6","23","298,125","4,033","12,987"
"2020000000","","2020年","1","","男","11","","15歳以上通勤者","00000","","全国","","28,249,915","1,093,379","265,357","278,405","521,091","209,053","240,094","420,348","628,241","434,027","457,865","1,180,628","983,261","4,077,595","1,587,928","510,987","253,301","263,893","188,663","178,635","471,162","419,043","883,336","1,843,206","395,766","305,857","502,430","1,925,956","1,007,635","194,955","181,592","119,762","155,632","405,820","642,387","298,124","141,680","208,956","273,045","130,870","1,036,552","179,342","277,101","352,473","241,802","216,502","330,693","270,231","289,698","775,556"
"2020000000","","2020年","1","","男","11","","15歳以上通勤者","01000","","北海道","","1,131,886","1,090,855","188","115","206","24","19","190","91","71","28","166","181","1,029","322","63","23","29","51","20","39","26","76","173","36","5","29","125","80","6","10","9","6","21","46","23","13","22","43","7","46","7","15","10","8","4","14","22","6,476","30,818"
"2020000000","","2020年","1","","男","11","","15歳以上通勤者","02000","","青森県","","273,288","253","261,386","1,822","463","532","30","259","82","44","20","160","141","424","235","51","14","16","22","6","23","8","33","54","15","6","6","49","35","1","2","4","1","25","35","17","6","5","40","5","12","2","4","6","13","2","8","7","1,108","5,796"
"2020000000","","2020年","1","","男","11","","15歳以上通勤者","03000","","岩手県","","285,285","79","2,380","271,458","3,570","415","35","224","71","24","9","106","112","368","172","18","12","7","4","6","15","6","39","32","31","3","3","57","29","-","2","-","-","41","51","14","14","15","56","3","19","1","10","9","17","-","7","2","1,343","4,396"
"2020000000","","2020年","1","","男","11","","15歳以上通勤者","04000","","宮城県","","539,787","177","327","3,271","508,127","423","1,783","6,260","165","164","54","221","155","1,114","333","129","26","14","11","16","39","13","148","110","39","6","7","122","64","2","11","7","5","32","84","44","38","9","147","15","49","1","26","12","8","5","28","11","3,750","12,185"
"2020000000","","2020年","1","","男","11","","15歳以上通勤者","05000","","秋田県","","213,949","35","403","828","486","206,986","412","134","16","8","12","52","31","140","67","37","4","7","2","1","6","6","13","18","4","4","3","13","11","-","1","-","1","2","10","3","4","2","10","1","6","-","2","2","1","1","1","2","672","3,489"
"2020000000","","2020年","1","","男","11","","15歳以上通勤者","06000","","山形県","","246,835","48","20","86","2,313","277","236,615","856","44","34","16","43","40","183","74","325","7","13","5","7","9","3","17","15","2","-","5","15","14","-","3","1","1","1","8","3","2","1","4","-","5","1","2","2","3","-","2","5","1,078","4,627"
"2020000000","","2020年","1","","男","11","","15歳以上通勤者","07000","","福島県","","428,396","41","70","98","3,227","35","414","405,200","2,654","1,384","107","251","127","689","207","286","7","5","9","15","34","9","50","38","13","6","5","30","30","1","1","1","4","5","9","11","4","2","6","1","5","1","4","3","3","1","5","3","2,574","10,711"
"2020000000","","2020年","1","","男","11","","15歳以上通勤者","08000","","茨城県","","679,338","47","48","34","92","20","24","2,820","569,929","12,413","799","9,095","20,662","37,008","2,182","62","15","15","19","46","49","15","97","116","23","14","30","83","49","3","7","5","14","20","14","16","3","10","18","2","23","1","5","7","6","6","4","11","6,662","16,695"
"2020000000","","2020年","1","","男","11","","15歳以上通勤者","09000","","栃木県","","459,794","23","13","19","124","9","20","1,169","11,391","399,010","15,010","6,969","673","8,855","998","47","6","4","8","27","84","9","56","57","27","7","11","63","18","4","3","1","1","8","4","1","2","1","3","2","13","6","4","8","2","1","3","6","3,501","11,513"
"2020000000","","2020年","1","","男","11","","15歳以上通勤者","10000","","群馬県","","467,723","26","13","14","44","5","10","202","793","8,717","416,072","16,298","467","6,832","793","354","13","10","6","44","766","18","60","62","12","10","13","48","22","1","4","2","1","8","13","8","-","2","7","1","12","2","1","4","2","2","2","4","3,979","11,944"
"2020000000","","2020年","1","","男","11","","15歳以上通勤者","11000","","埼玉県","","1,727,406","173","64","105","379","38","69","514","10,900","7,441","20,927","1,021,370","24,526","537,857","18,818","304","49","66","35","423","698","65","453","446","75","32","76","421","118","12","13","8","14","32","73","20","6","21","32","9","131","15","20","41","20","12","26","51","29,812","50,596"
"2020000000","","2020年","1","","男","11","","15歳以上通勤者","12000","","千葉県","","1,450,421","205","50","64","231","29","35","388","23,616","831","666","26,053","878,941","432,386","17,840","150","46","32","30","117","188","35","334","407","67","40","63","458","144","9","20","8","12","46","76","53","17","31","31","12","157","13","25","28","17","7","21","60","22,120","44,212"
"2020000000","","2020年","1","","男","11","","15歳以上通勤者","13000","","東京都","","2,863,659","365","102","130","543","84","113","656","5,667","2,173","1,764","88,241","46,575","2,414,987","144,027","357","97","117","62","2,067","677","124","1,455","1,165","110","85","293","1,152","319","41","37","24","32","88","206","61","25","51","53","37","315","20","55","62","45","32","46","98","42,888","105,936"
"2020000000","","2020年","1","","男","11","","15歳以上通勤者","14000","","神奈川県","","2,124,779","247","85","112","407","50","67","423","1,977","1,218","921","9,420","8,919","607,860","1,391,264","228","61","67","53","1,242","348","100","7,273","994","134","77","168","807","265","29","26","20","26","79","157","90","32","46","53","18","279","16","45","49","31","29","43","71","27,358","61,495"
"2020000000","","2020年","1","","男","11","","15歳以上通勤者","15000","","新潟県","","522,250","24","18","20","130","25","333","410","51","32","308","222","94","664","151","507,211","416","68","36","16","812","13","25","55","12","4","9","54","21","2","5","3","4","7","13","9","1","1","11","2","10","1","1","9","1","1","1","4","2,526","8,404"
"2020000000","","2020年","1","","男","11","","15歳以上通勤者","16000","","富山県","","260,194","19","6","4","9","2","11","16","13","10","11","29","16","215","48","306","247,654","3,948","166","9","77","250","25","95","11","18","21","58","13","3","2","-","4","8","12","4","2","-","4","3","8","-","3","-","2","-","3","3","1,400","5,673"
"2020000000","","2020年","1","","男","11","","15歳以上通勤者","17000","","石川県","","270,109","27","12","3","15","1","3","5","12","7","10","32","15","235","49","75","4,022","256,733","1,744","3","34","71","21","171","15","57","34","131","42","2","5","3","1","11","25","6","12","10","34","1","11","2","-","4","4","2","3","5","1,250","5,139"
"2020000000","","2020年","1","","男","11","","15歳以上通勤者","18000","","福井県","","190,659","10","6","3","6","1","-","10","9","3","2","10","5","115","27","20","144","1,913","182,619","4","9","65","21","84","13","365","588","290","34","1","6","2","3","4","6","3","1","-","5","2","4","1","3","2","4","2","2","4","839","3,389"
"2020000000","","2020年","1","","男","11","","15歳以上通勤者","19000","","山梨県","","185,973","6","1","12","9","2","3","26","46","21","49","225","73","4,923","1,228","18","3","6","1","172,571","946","12","1,423","44","7","9","6","25","9","-","1","-","1","3","7","4","1","1","1","1","11","-","-","1","-","-","2","2","1,191","3,042"
"2020000000","","2020年","1","","男","11","","15歳以上通勤者","20000","","長野県","","483,921","20","10","12","19","8","11","29","36","38","748","502","108","2,091","244","600","98","43","17","892","464,681","528","192","626","26","21","23","59","21","5","8","5","1","9","8","4","1","7","3","2","7","3","2","2","-","4","2","4","2,354","9,787"
"2020000000","","2020年","1","","男","11","","15歳以上通勤者","21000","","岐阜県","","472,331","15","3","3","14","3","2","13","9","16","13","29","33","381","95","12","170","104","189","15","637","384,978","211","68,314","2,411","909","86","270","80","18","15","2","1","8","20","5","2","5","5","1","24","1","2","3","5","8","4","9","3,787","9,391"
"2020000000","","2020年","1","","男","11","","15歳以上通勤者","22000","","静岡県","","899,179","33","16","26","71","6","9","48","80","69","39","254","175","6,497","5,997","26","25","19","30","972","144","116","858,724","8,699","112","42","45","184","68","5","4","3","4","12","27","25","10","8","19","6","32","4","2","8","6","6","8","9","3,398","13,057"
"2020000000","","2020年","1","","男","11","","15歳以上通勤者","23000","","愛知県","","1,861,595","89","17","30","90","14","14","76","92","58","59","177","145","2,310","458","43","109","150","151","29","537","29,930","11,500","1,733,205","11,620","414","278","1,225","278","68","34","17","14","70","115","38","17","32","31","5","143","12","19","22","18","9","19","28","17,743","50,043"
"2020000000","","2020年","1","","男","11","","15歳以上通勤者","24000","","三重県","","423,399","12","1","22","28","2","3","19","32","29","11","40","31","299","91","7","11","33","42","7","28","983","163","22,641","373,468","1,115","344","3,136","159","1,735","1,206","4","1","40","44","16","11","10","22","2","21","2","8","10","8","2","5","6","3,962","13,527"
"2020000000","","2020年","1","","男","11","","15歳以上通勤者","25000","","滋賀県","","338,756","9","2","2","12","3","8","15","16","12","11","23","16","318","87","8","22","46","693","5","25","1,121","50","1,123","1,220","278,630","28,915","12,999","1,139","305","52","7","1","52","35","11","14","17","21","5","28","3","6","8","3","6","10","3","3,201","8,438"
"2020000000","","2020年","1","","男","11","","15歳以上通勤者","26000","","京都府","","519,548","26","9","7","22","1","6","14","27","10","19","41","47","740","131","22","27","77","1,647","8","28","93","79","686","734","14,400","407,468","54,514","6,063","8,008","175","21","16","102","89","31","27","32","28","11","76","8","13","18","5","7","5","14","6,534","17,382"
"2020000000","","2020年","1","","男","11","","15歳以上通勤者","27000","","大阪府","","1,806,204","104","25","20","91","14","11","77","107","82","48","206","234","2,988","477","61","82","151","399","19","79","173","238","1,634","1,050","6,864","44,910","1,557,302","63,998","14,662","7,429","63","66","463","444","131","132","146","128","97","322","28","38","65","37","33","57","69","30,577","69,773"
"2020000000","","2020年","1","","男","11","","15歳以上通勤者","28000","","兵庫県","","1,184,042","76","21","20","59","9","10","72","77","23","37","95","158","2,004","332","29","45","73","311","13","45","92","125","788","302","1,551","9,223","189,197","927,302","1,035","490","528","52","2,482","463","87","396","197","102","59","219","36","34","42","26","15","46","51","13,490","32,103"
"2020000000","","2020年","1","","男","11","","15歳以上通勤者","29000","","奈良県","","280,063","16","3","5","14","1","4","14","13","9","11","27","27","406","61","13","15","22","51","3","9","36","29","298","2,964","896","9,210","83,953","2,925","167,335","931","6","9","44","55","10","19","20","14","2","32","1","5","7","7","3","6","9","3,933","6,580"
"2020000000","","2020年","1","","男","11","","15歳以上通勤者","30000","","和歌山県","","196,788","8","2","3","4","1","1","16","11","5","1","12","15","104","23","5","3","6","27","1","3","8","13","66","890","69","144","15,492","395","1,579","170,938","2","4","14","11","9","12","10","13","5","10","1","3","3","4","3","10","2","1,510","5,317"
"2020000000","","2020年","1","","男","11","","15歳以上通勤者","31000","","鳥取県","","125,121","5","-","1","2","-","-","4","2","1","1","2","6","40","15","1","-","4","9","-","3","3","8","12","13","8","20","121","404","1","3","114,948","4,671","597","163","15","6","4","11","3","9","-","2","1","3","1","1","1","742","3,254"
"2020000000","","2020年","1","","男","11","","15歳以上通勤者","32000","","島根県","","158,336","7","1","-","4","-","-","8","2","1","4","-","5","75","12","1","-","1","7","-","3","3","2","10","4","4","16","36","44","2","2","3,425","149,098","84","836","351","11","11","16","1","17","1","1","4","8","1","3","4","648","3,562"
"2020000000","","2020年","1","","男","11","","15歳以上通勤者","33000","","岡山県","","421,359","20","6","5","15","4","1","6","13","7","6","29","30","208","59","12","11","5","16","3","11","18","23","98","22","36","75","925","1,483","15","10","344","80","392,409","8,993","135","29","1,349","81","33","76","6","10","15","19","6","5","11","2,911","11,675"
"2020000000","","2020年","1","","男","11","","15歳以上通勤者","34000","","広島県","","663,865","23","7","4","21","5","3","30","24","6","9","35","42","431","101","8","5","9","25","7","11","27","39","114","35","25","54","419","278","9","14","171","825","7,350","622,488","4,587","33","128","800","25","247","23","30","37","22","7","10","16","5,265","19,981"
"2020000000","","2020年","1","","男","11","","15歳以上通勤者","35000","","山口県","","306,029","17","2","-","9","5","3","12","11","3","4","9","27","188","58","8","5","5","10","-","3","9","10","39","8","13","19","126","123","3","4","17","532","77","5,568","287,890","16","34","87","12","4,401","29","32","34","67","7","16","8","1,096","5,373"
"2020000000","","2020年","1","","男","11","","15歳以上通勤者","36000","","徳島県","","149,071","3","-","3","5","-","-","3","3","1","2","3","8","62","21","3","3","-","7","-","2","4","11","14","3","8","10","242","524","4","24","6","3","49","38","16","138,959","2,516","884","214","21","3","1","6","2","3","3","3","1,338","4,033"
"2020000000","","2020年","1","","男","11","","15歳以上通勤者","37000","","香川県","","213,768","11","3","1","10","-","-","5","12","1","2","5","18","112","19","6","1","7","18","3","5","5","10","29","10","10","17","330","184","8","10","4","7","893","135","25","1,076","201,883","1,947","164","32","3","7","8","15","3","2","6","1,376","5,330"
"2020000000","","2020年","1","","男","11","","15歳以上通勤者","38000","","愛媛県","","280,016","15","6","2","17","1","1","6","9","5","5","14","27","150","58","6","5","2","12","2","3","1","21","45","19","7","21","153","113","4","13","10","10","122","826","68","254","1,804","266,878","548","52","9","9","15","24","1","11","10","1,270","7,352"
"2020000000","","2020年","1","","男","11","","15歳以上通勤者","39000","","高知県","","136,627","9","2","1","26","1","-","2","6","2","-","10","60","88","21","1","2","2","12","1","7","4","11","23","10","11","13","107","55","7","6","3","6","47","49","19","230","321","645","129,492","17","3","2","6","10","2","32","5","961","4,277"
"2020000000","","2020年","1","","男","11","","15歳以上通勤者","40000","","福岡県","","1,082,025","77","8","20","45","5","4","36","54","11","25","68","132","1,062","221","24","23","29","34","6","16","25","122","277","57","27","70","506","191","16","22","18","44","132","488","3,590","31","64","94","17","997,323","20,610","1,002","6,068","4,917","234","445","167","11,286","32,282"
"2020000000","","2020年","1","","男","11","","15歳以上通勤者","41000","","佐賀県","","180,907","12","7","1","12","1","1","5","11","1","1","9","14","79","28","8","-","3","7","1","1","7","6","21","9","7","7","49","27","2","2","6","11","18","46","57","11","8","27","-","16,794","154,481","3,231","450","104","41","84","15","1,565","3,619"
"2020000000","","2020年","1","","男","11","","15歳以上通勤者","42000","","長崎県","","287,283","48","3","4","11","1","-","27","20","3","6","9","27","215","169","16","5","8","29","4","2","1","32","96","34","4","15","171","161","4","7","31","22","94","252","212","69","34","231","12","1,383","3,457","272,026","258","123","24","73","45","1,604","6,201"
"2020000000","","2020年","1","","男","11","","15歳以上通勤者","43000","","熊本県","","365,665","14","-","4","15","3","2","7","13","8","4","15","32","233","75","8","6","6","9","-","5","7","24","55","28","8","32","148","98","-","8","5","9","45","103","137","31","29","84","7","8,045","348","224","342,880","543","501","999","29","2,449","8,330"
"2020000000","","2020年","1","","男","11","","15歳以上通勤者","44000","","大分県","","247,205","13","-","2","6","2","-","5","9","6","2","12","18","107","48","2","3","6","8","1","5","4","14","25","28","3","14","66","52","2","4","6","4","42","84","125","19","23","91","5","5,425","106","69","449","235,160","193","46","11","897","3,983"
"2020000000","","2020年","1","","男","11","","15歳以上通勤者","45000","","宮崎県","","222,123","12","2","3","71","-","-","10","9","8","3","10","21","138","41","7","3","7","6","2","4","5","16","25","12","6","9","103","73","2","13","6","6","78","77","80","51","23","135","8","254","27","37","545","410","212,260","3,086","14","676","3,729"
"2020000000","","2020年","1","","男","11","","15歳以上通勤者","46000","","鹿児島県","","338,140","17","3","5","10","3","-","16","8","2","7","13","27","190","79","5","1","2","8","-","5","6","30","59","14","14","15","79","56","1","8","4","3","41","63","47","24","11","76","9","364","43","51","1,238","63","3,011","325,464","41","1,008","5,896"
"2020000000","","2020年","1","","男","11","","15歳以上通勤者","47000","","沖縄県","","284,818","8","6","1","7","2","4","11","8","5","2","16","25","195","72","4","2","3","6","1","7","8","14","48","17","7","7","43","24","3","1","2","1","5","18","13","6","-","14","3","62","4","10","12","6","4","20","269,270","3,590","11,221"
"2020000000","","2020年","1","","男","12","","15歳以上通学者","00000","","全国","","2,731,071","99,872","25,664","25,445","57,223","17,117","22,129","35,476","55,425","38,734","40,395","126,372","117,549","354,353","162,362","47,811","21,460","30,876","17,132","19,997","41,398","39,286","71,755","167,838","31,759","31,022","73,804","184,109","102,678","25,466","17,123","11,878","14,489","42,538","59,349","26,058","14,511","19,477","25,566","13,363","113,273","16,868","26,721","37,331","22,952","21,426","32,611","28,970","32,954","69,106"
"2020000000","","2020年","1","","男","12","","15歳以上通学者","01000","","北海道","","103,451","99,314","116","8","17","3","2","5","8","1","6","37","21","204","47","11","2","9","-","6","6","2","7","5","1","5","22","22","12","-","1","-","-","5","2","5","-","2","-","-","3","-","1","2","3","1","-","3","659","2,865"
"2020000000","","2020年","1","","男","12","","15歳以上通学者","02000","","青森県","","26,343","95","25,205","135","106","24","5","9","8","6","7","22","18","93","30","2","-","-","-","2","2","-","3","1","-","-","2","1","2","-","1","-","-","-","1","-","-","-","-","-","-","-","-","-","-","2","1","-","151","409"
"2020000000","","2020年","1","","男","12","","15歳以上通学者","03000","","岩手県","","26,536","19","188","24,923","470","50","19","6","5","6","2","27","8","83","30","6","-","2","1","5","2","1","1","2","-","-","6","1","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","3","242","427"
"2020000000","","2020年","1","","男","12","","15歳以上通学者","04000","","宮城県","","56,988","17","11","203","54,102","28","351","176","14","13","4","56","37","165","60","11","-","5","1","4","2","-","5","2","1","1","4","4","3","-","-","-","-","-","1","-","-","-","-","-","1","-","2","-","1","-","-","-","562","1,141"
"2020000000","","2020年","1","","男","12","","15歳以上通学者","05000","","秋田県","","17,943","9","74","95","199","16,889","43","5","6","7","3","15","10","65","23","21","-","2","-","-","1","-","2","1","-","1","4","-","-","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1","-","135","331"
"2020000000","","2020年","1","","男","12","","15歳以上通学者","06000","","山形県","","23,506","11","4","10","858","27","21,486","75","8","9","9","37","33","125","33","121","-","4","-","4","2","1","5","2","-","2","2","-","-","-","-","-","-","-","-","-","-","-","-","1","1","-","-","-","-","-","-","-","247","389"
"2020000000","","2020年","1","","男","12","","15歳以上通学者","07000","","福島県","","38,375","10","6","7","1,102","7","101","34,595","177","196","25","101","75","337","95","125","2","4","1","-","7","-","2","4","-","-","4","2","-","-","-","-","-","-","-","-","-","-","-","-","1","-","-","1","-","-","-","2","476","910"
"2020000000","","2020年","1","","男","12","","15歳以上通学者","08000","","茨城県","","64,721","14","1","1","33","6","11","222","51,512","905","137","1,216","3,012","4,407","536","12","1","4","-","10","7","1","22","8","1","-","9","8","4","2","1","-","1","-","2","-","1","-","-","-","5","-","-","1","2","-","1","1","1,221","1,383"
"2020000000","","2020年","1","","男","12","","15歳以上通学者","09000","","栃木県","","41,929","8","2","9","38","7","19","171","423","35,492","787","1,133","244","1,769","283","22","1","5","1","6","9","1","15","3","-","4","4","3","2","3","-","1","1","-","1","-","-","-","-","1","2","-","-","-","1","2","1","1","467","987"
"2020000000","","2020年","1","","男","12","","15歳以上通学者","10000","","群馬県","","44,716","4","3","2","22","6","7","48","83","998","37,636","1,855","228","1,826","386","112","6","16","2","5","44","1","10","13","-","3","16","8","5","-","-","2","-","-","2","3","-","1","-","-","1","-","-","-","-","-","1","1","489","871"
"2020000000","","2020年","1","","男","12","","15歳以上通学者","11000","","埼玉県","","162,004","39","6","5","45","6","9","28","433","862","1,220","110,730","3,230","35,816","2,099","23","3","10","2","92","48","4","34","18","3","9","25","10","8","2","1","3","-","2","4","1","1","1","1","1","6","1","2","1","5","1","4","4","3,057","4,089"
"2020000000","","2020年","1","","男","12","","15歳以上通学者","12000","","千葉県","","137,989","19","8","5","22","5","5","14","1,920","55","63","2,178","103,045","23,023","1,804","11","2","2","3","26","14","3","36","10","2","1","20","15","4","1","-","-","1","3","1","1","-","1","1","3","4","4","4","5","3","1","1","7","1,895","3,738"
"2020000000","","2020年","1","","男","12","","15歳以上通学者","13000","","東京都","","273,376","68","13","6","59","14","7","26","489","104","128","7,134","5,854","232,973","12,515","36","6","16","5","850","27","7","96","21","8","15","63","46","29","8","1","1","6","5","9","3","1","2","2","2","14","9","5","7","27","1","7","10","3,054","9,587"
"2020000000","","2020年","1","","男","12","","15歳以上通学者","14000","","神奈川県","","201,144","38","6","11","29","4","4","21","190","34","59","1,017","1,185","46,887","141,860","22","4","8","-","267","31","6","575","21","4","10","40","21","12","7","3","-","2","4","9","4","1","2","4","2","10","5","2","7","5","5","4","7","3,366","5,329"
"2020000000","","2020年","1","","男","12","","15歳以上通学者","15000","","新潟県","","49,304","10","1","2","17","8","34","35","12","6","53","106","55","347","144","46,984","40","19","4","12","67","3","6","10","-","6","13","5","3","1","-","-","-","1","-","-","-","-","-","-","1","-","1","1","-","-","-","3","464","830"
"2020000000","","2020年","1","","男","12","","15歳以上通学者","16000","","富山県","","23,007","7","-","1","6","2","1","-","-","1","5","32","12","99","39","72","20,987","920","17","7","32","26","5","33","1","4","38","23","9","2","-","-","1","3","-","2","-","-","-","1","-","-","-","-","2","-","-","3","304","310"
"2020000000","","2020年","1","","男","12","","15歳以上通学者","17000","","石川県","","30,737","3","1","-","11","-","1","-","1","1","2","7","8","105","20","16","224","29,388","137","1","7","18","6","47","1","12","44","37","14","-","1","-","-","3","5","1","-","-","-","1","2","-","-","-","1","-","-","2","184","425"
"2020000000","","2020年","1","","男","12","","15歳以上通学者","18000","","福井県","","17,981","3","-","-","1","-","-","-","1","3","1","2","5","47","15","7","17","235","16,648","1","4","27","5","57","6","52","190","158","16","4","-","-","5","2","3","1","1","-","1","-","1","-","-","-","-","-","-","-","155","307"
"2020000000","","2020年","1","","男","12","","15歳以上通学者","19000","","山梨県","","20,785","5","1","1","5","2","-","1","7","5","3","104","42","1,205","305","5","1","1","1","18,219","124","2","104","10","-","-","8","4","2","-","1","-","-","1","-","1","1","1","-","-","-","-","1","1","1","-","-","1","280","329"
